Administrative,Administrative_Duration,Informational_Duration,ProductRelated,ProductRelated_Duration,PageValues,Region,VisitorType
0,0,0,2,4,0,2,Returning_Visitor
0,0,0,4,206.5,0,1,Returning_Visitor
0,0,0,4,82,0,4,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,13,98.66666667,0,3,Returning_Visitor
0,0,0,1,0,0,4,Returning_Visitor
1,6.333333333,0,36,1378.166667,0,1,Returning_Visitor
0,0,0,32,348.25,0,1,Returning_Visitor
0,0,0,11,382.25,0,3,Returning_Visitor
0,0,0,5,256.5,0,3,Returning_Visitor
1,18,0,62,1288.130556,13.63692586,1,Returning_Visitor
0,0,0,10,594,0,1,Returning_Visitor
5,158.7,0,51,1364.266667,0,3,Returning_Visitor
0,0,0,11,189.25,0,1,Returning_Visitor
4,98.5,0,9,281.75,0,3,Returning_Visitor
7,87.91666667,0,46,1621.025379,6.02352321,3,Returning_Visitor
0,0,0,37,2323.166667,0,4,Returning_Visitor
14,324,40.5,12,338.25,0,1,Returning_Visitor
3,38,0,2,15,0,1,New_Visitor
0,0,0,7,459.6666667,0,1,Returning_Visitor
3,30.5,0,79,2431.242995,0,2,Returning_Visitor
0,0,0,12,155,0,1,Returning_Visitor
0,0,0,4,32,0,3,Returning_Visitor
0,0,0,12,115.6666667,0,4,Returning_Visitor
1,0,0,4,94.75,0,1,Returning_Visitor
5,150.4444444,0,23,659.6361111,0,1,Returning_Visitor
0,0,0,4,42,0,1,Returning_Visitor
1,5,0,43,1990.125,6.889766003,3,Returning_Visitor
2,33.5,0,23,398.4,0,3,Returning_Visitor
0,0,0,14,422.1666667,0,1,Returning_Visitor
0,0,0,2,96,0,3,New_Visitor
0,0,0,8,126.25,0,3,New_Visitor
0,0,0,2,11.5,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,8,148.5,0,1,Returning_Visitor
0,0,0,17,315.3,0,2,Returning_Visitor
0,0,0,19,1056.658333,0,1,Returning_Visitor
5,235.625,0,14,629.2916667,0,1,Returning_Visitor
0,0,0,29,819.5892857,0,1,Returning_Visitor
2,109,0,9,652.5,0,3,Returning_Visitor
0,0,0,40,974.0833333,0,1,Returning_Visitor
0,0,0,1,0,0,4,Returning_Visitor
8,133.4,0,38,2666.066667,17.06291074,4,Returning_Visitor
0,0,0,12,348.75,0,4,Returning_Visitor
0,0,0,12,748.25,0,1,Returning_Visitor
3,27,0,10,1579.375,0,1,Returning_Visitor
0,0,0,2,11,0,2,Returning_Visitor
0,0,0,6,104.6666667,0,1,Returning_Visitor
0,0,0,2,171,0,1,Returning_Visitor
0,0,0,2,22,0,3,Returning_Visitor
0,0,0,9,69.75,0,1,Returning_Visitor
5,158.5,15,34,2193.383333,0,1,Returning_Visitor
0,0,0,16,977.125,0,1,Returning_Visitor
2,268,84,46,1679.666667,0,1,Returning_Visitor
1,25.5,0,43,914.2294372,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,4,105,0,3,Returning_Visitor
0,0,0,17,315.0833333,0,3,Returning_Visitor
4,353.5,0,24,583.0833333,0,1,Returning_Visitor
0,0,0,7,155.5,0,2,Returning_Visitor
0,0,0,24,612.2083333,0,3,Returning_Visitor
0,0,0,2,0,0,3,Returning_Visitor
2,48.5,32,45,2336.319444,0,1,Returning_Visitor
0,0,0,45,747.0428571,0,1,Returning_Visitor
14,205.9924242,65,52,1090.385281,5.539900181,1,Returning_Visitor
0,0,0,44,1975.825,0,1,Returning_Visitor
0,0,0,23,647.1428571,0,1,Returning_Visitor
0,0,0,27,393.7888889,0,1,New_Visitor
0,0,0,7,2478,0,1,Returning_Visitor
1,33.5,0,37,1702.916667,0,3,New_Visitor
0,0,0,1,0,0,1,Returning_Visitor
3,57.425,55,11,281.425,0,4,Returning_Visitor
0,0,0,91,2056.106981,0,1,Returning_Visitor
2,63.25,0,7,460.75,0,3,Returning_Visitor
4,37.25,5,50,1295.008333,0,4,Returning_Visitor
0,0,0,69,1002.104167,0,4,Returning_Visitor
2,95,0,10,445,0,4,New_Visitor
0,0,0,18,191,0,3,Returning_Visitor
0,0,0,13,193.3666667,0,1,New_Visitor
0,0,0,64,1690.778409,0,3,Returning_Visitor
4,80.5,0,27,472.5,0,3,Returning_Visitor
3,22.27777778,0,6,36.90277778,0,2,Returning_Visitor
8,522.25,0,53,1899.058333,14.16739222,1,Returning_Visitor
0,0,0,4,46.25,0,1,Returning_Visitor
0,0,0,4,90.5,0,1,Returning_Visitor
5,161.35,0,18,251.9,0,1,Returning_Visitor
1,12,0,22,851.25,0,1,New_Visitor
0,0,0,1,0,0,4,Returning_Visitor
1,3,0,13,543,0,1,New_Visitor
0,0,0,6,185.5,0,3,New_Visitor
1,18.83333333,0,2,23.83333333,0,1,Returning_Visitor
0,0,0,61,1964.847222,0,2,Returning_Visitor
0,0,0,5,0,0,2,Returning_Visitor
0,0,0,1,41.5,0,3,Returning_Visitor
4,1172,0,19,1542.791667,0,3,Returning_Visitor
11,347.7916667,0,91,2434.144872,10.51901813,4,Returning_Visitor
0,0,0,16,885.75,0,1,Returning_Visitor
0,0,0,16,219.55,0,1,Returning_Visitor
0,0,0,3,47.5,0,3,Returning_Visitor
14,243.1666667,0,34,671.6428571,0,3,Returning_Visitor
6,102,0,11,501.5,0,1,New_Visitor
0,0,0,12,770.25,0,1,New_Visitor
2,68.33333333,0,38,1370.038095,0,4,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
7,218.8333333,0,33,916.4583333,0,1,Returning_Visitor
0,0,0,4,132.5,0,4,Returning_Visitor
3,30,0,3,14,0,4,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,2,442.5,0,4,Returning_Visitor
9,151.5666667,0,54,2446.144571,1.943058508,1,Returning_Visitor
12,238.4833333,0,13,269.2333333,0,1,New_Visitor
2,110.5,48,5,156,0,1,New_Visitor
1,34.5,0,24,819.15,0,2,Returning_Visitor
0,0,0,23,1434.908333,0,1,Returning_Visitor
2,122,0,8,177.25,0,1,New_Visitor
0,0,0,81,1950.840873,0,1,Returning_Visitor
0,0,0,3,116.75,0,1,Returning_Visitor
6,75.41666667,105,21,752.5666667,7.072429969,4,Returning_Visitor
4,736,9,99,2171.547149,4.495585092,4,Returning_Visitor
7,42,0,23,502.525,0,3,Returning_Visitor
2,41.5,0,22,1140.15,5.00765405,1,Returning_Visitor
0,0,0,1,0,0,3,Returning_Visitor
9,140.875,0,95,2625.185014,2.815539375,4,Returning_Visitor
1,8,61.5,31,1126.25,0,1,Returning_Visitor
2,36.75,9,20,393.5833333,0,3,Returning_Visitor
4,99.5,0,3,21.25,0,2,New_Visitor
2,78,0,22,325,19.10349568,3,Returning_Visitor
0,0,0,9,165.5833333,0,1,Returning_Visitor
1,63.5,0,7,58.9,0,2,New_Visitor
5,408.4083333,47.5,54,1547.477273,0,3,Returning_Visitor
0,0,0,19,465.6333333,0,1,New_Visitor
3,70.5,0,44,737.1819347,0,4,Returning_Visitor
0,0,0,5,55.5,0,3,Returning_Visitor
0,0,0,11,145,0,1,Returning_Visitor
1,17,0,17,1340.583333,0,1,Returning_Visitor
0,0,0,51,742.9603175,0,3,Returning_Visitor
0,0,0,17,2186.961538,0,1,Returning_Visitor
2,21.75,0,6,84.25,0,4,Returning_Visitor
2,49.8,0,41,857.2666667,5.850665427,1,Returning_Visitor
5,46.14285714,0,51,1346.630231,0,3,Returning_Visitor
0,0,0,30,805.8333333,0,3,New_Visitor
0,0,14.75,30,2445.066667,0,3,Returning_Visitor
0,0,0,23,348.3833333,0,3,New_Visitor
0,0,0,15,325.5,0,1,Returning_Visitor
0,0,0,64,1911.610665,0,2,Returning_Visitor
2,40.5,4,19,472.5416667,0,4,Returning_Visitor
0,0,0,38,1593.583333,0,2,Returning_Visitor
5,87.75,0,6,135.0833333,0,2,New_Visitor
2,56,0,33,1399.15,12.45078371,2,New_Visitor
1,3.5,0,49,663.5277778,0,3,Returning_Visitor
0,0,0,34,740.3071429,0,1,Returning_Visitor
0,0,0,7,105,0,1,New_Visitor
0,0,0,29,874.952381,0,1,Returning_Visitor
4,190,0,53,1328.626894,0,1,Returning_Visitor
10,175.4666667,7,82,2378.377381,13.9750483,1,Returning_Visitor
6,276.75,0,12,342.125,0,3,New_Visitor
0,0,0,27,1009.375,0,1,New_Visitor
0,0,0,6,530,0,3,Returning_Visitor
2,146,52.25,1,0,0,1,Returning_Visitor
0,0,0,7,340.5,0,4,New_Visitor
4,1946,0,31,731,0,4,New_Visitor
0,0,0,25,948.3428571,0,1,Returning_Visitor
1,9,0,10,219.5,0,1,Returning_Visitor
0,0,0,3,56.75,0,1,Returning_Visitor
5,64.58333333,0,36,1334.083333,0,3,Returning_Visitor
6,152,0,17,450.75,14.10739957,3,Returning_Visitor
0,0,0,3,1952.5,0,2,Returning_Visitor
0,0,0,3,121.5,0,1,New_Visitor
11,320,0,36,776.1666667,0,1,Returning_Visitor
1,51.5,0,27,818.3166667,0,1,Returning_Visitor
0,0,0,27,1224.541667,0,1,New_Visitor
0,0,0,12,459.0833333,0,1,Returning_Visitor
0,0,0,6,474.3333333,0,3,Returning_Visitor
6,93,23,37,783.875,0,1,Returning_Visitor
6,167,0,71,1445.458333,12.30811748,1,Returning_Visitor
0,0,0,52,2004.708333,0,3,Returning_Visitor
1,113.75,0,26,1905.078571,11.70614611,2,Returning_Visitor
5,943,16,7,935.6666667,0,3,Returning_Visitor
0,0,22,41,979.375,0,3,Returning_Visitor
0,0,0,9,427,13.1168283,1,New_Visitor
1,8,0,27,787.5357143,0,1,Returning_Visitor
0,0,0,8,210.4,0,3,New_Visitor
0,0,0,11,257.75,0,2,New_Visitor
0,0,0,38,1244.35,0,1,Returning_Visitor
5,121.2666667,0,8,114.6,0,1,New_Visitor
0,0,0,8,123,0,3,Returning_Visitor
0,0,0,1,0,0,4,Returning_Visitor
8,381.45,64.5,31,1363.7,13.89178731,1,Returning_Visitor
0,0,0,2,0,0,1,Returning_Visitor
5,255.75,0,70,1787.479365,0,1,Returning_Visitor
3,163.375,0,4,24,0,1,Returning_Visitor
1,18,13,20,1287.27381,0,4,Returning_Visitor
10,1455.35,0,66,1646.612195,0,1,Returning_Visitor
6,198.5,0,41,1824.083333,0,3,New_Visitor
0,0,0,6,114.4166667,0,1,New_Visitor
0,0,0,53,1768.657051,0,3,Returning_Visitor
0,0,0,19,2177.333333,0,1,New_Visitor
2,136.5,0,8,1261.5,0,3,Returning_Visitor
0,0,0,41,898.15,19.51010101,3,Returning_Visitor
0,0,0,7,143,0,2,Returning_Visitor
4,85,0,3,43.5,0,1,New_Visitor
4,24.5,0,29,749.125,0,3,Returning_Visitor
5,448.5,52,81,2537.807082,0,3,Returning_Visitor
0,0,0,11,580.25,0,1,Returning_Visitor
4,112.875,0,6,134.675,0,1,Returning_Visitor
0,0,0,9,296.3928571,0,1,Returning_Visitor
0,0,0,20,691.75,0,4,New_Visitor
5,152.5,0,15,291.1666667,0,1,New_Visitor
0,0,0,8,232.5,0,1,New_Visitor
0,0,0,40,2046.832418,0,1,Returning_Visitor
0,0,0,13,277,0,1,Returning_Visitor
4,92.75,0,9,108.25,0,3,New_Visitor
2,64.5,0,24,1151.136905,15.27655756,3,Returning_Visitor
1,11,0,15,175.75,0,2,New_Visitor
1,466,0,6,609.5416667,0,1,Returning_Visitor
0,0,0,64,2264.091667,0,3,Returning_Visitor
2,75,0,9,349,0,3,Returning_Visitor
0,0,0,1,0,0,2,Returning_Visitor
0,0,0,8,463.6666667,0,1,Returning_Visitor
2,63,0,4,43.75,0,3,New_Visitor
0,0,0,41,1423.833333,0,1,Returning_Visitor
0,0,0,1,0,0,4,Returning_Visitor
4,157,0,20,834.075,4.84736534,1,Returning_Visitor
0,0,0,21,706.7,0,3,Returning_Visitor
0,0,0,35,806.125,0,4,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
1,20,115,50,1404.459091,0,2,Returning_Visitor
8,288.0875,0,20,326.9277778,0,1,Returning_Visitor
5,92.5625,0,2,99.5,0,1,New_Visitor
0,0,0,6,137,0,1,Returning_Visitor
0,0,0,8,188,0,2,Returning_Visitor
0,0,0,15,176.7666667,0,1,Returning_Visitor
2,197.5,0,17,820.5,0,1,Returning_Visitor
0,0,0,5,368,0,2,Returning_Visitor
0,0,0,3,158,0,1,New_Visitor
0,0,0,5,72,0,1,Returning_Visitor
0,0,0,37,2152.588889,0,3,Returning_Visitor
1,60.5,0,21,320.9833333,0,1,Returning_Visitor
2,50,0,24,602.25,0,1,Returning_Visitor
8,47,0,18,1796.583333,0,2,Returning_Visitor
0,0,0,9,269.7,0,3,New_Visitor
2,33.75,0,6,96,0,4,New_Visitor
4,53.75,0,41,1130.80754,0,1,Returning_Visitor
0,0,0,42,1333.914286,0,2,Returning_Visitor
3,109,0,70,2002.25,0,1,New_Visitor
0,0,0,8,204.75,0,1,Returning_Visitor
2,33.5,0,8,556,0,1,New_Visitor
0,0,50.5,6,238.55,0,1,Returning_Visitor
0,0,0,22,1664,0,1,Returning_Visitor
0,0,0,2,46.5,0,3,Returning_Visitor
3,159.1666667,8,69,2766.942172,5.931332852,1,Returning_Visitor
0,0,0,1,0,0,2,Returning_Visitor
2,64.5,0,97,2696.10873,5.770973155,1,Returning_Visitor
5,34.5,0,8,154.5,0,4,Returning_Visitor
1,139.5,0,100,1831.149084,0,3,New_Visitor
0,0,0,1,0,0,1,New_Visitor
4,45,0,7,246.5,0,1,Returning_Visitor
1,6,0,14,1626,0,1,Returning_Visitor
2,569,58.5,23,941.6994048,9.331744184,4,New_Visitor
1,5,66.5,64,1716.583333,0,1,Returning_Visitor
0,0,0,20,597.25,0,1,Returning_Visitor
0,0,0,7,43,0,1,Returning_Visitor
3,37.58333333,0,67,1982.523611,0,3,Returning_Visitor
1,2,0,61,1335.737854,20.15710234,1,Returning_Visitor
6,279,69.5,41,1430.25,3.836079931,2,Returning_Visitor
1,3,34,41,1021.519444,0,3,New_Visitor
2,34.5,0,17,491.8333333,0,3,New_Visitor
0,0,0,4,184.3333333,0,3,Returning_Visitor
2,49.7,0,64,1991.822567,21.74053053,1,Returning_Visitor
4,61.25,0,21,595.75,0,4,Returning_Visitor
0,0,0,5,73,0,2,Returning_Visitor
2,47,0,20,738.9107143,0,1,Returning_Visitor
0,0,0,1,0,0,3,Other
1,4,0,22,1749,0,3,Returning_Visitor
2,76.5,0,10,123.2291667,0,1,Returning_Visitor
1,576,0,13,587.75,0,4,Returning_Visitor
0,0,21,0,0,0,4,New_Visitor
7,121,0,16,589.875,0,1,Returning_Visitor
2,18,0,17,1218.75,0,1,Returning_Visitor
4,72,0,4,46.5,0,2,Returning_Visitor
7,237.5,0,37,1302.518056,0,2,Returning_Visitor
0,0,0,25,929.5833333,0,4,Returning_Visitor
0,0,0,59,1309.658333,0,3,Returning_Visitor
0,0,0,100,2852.013141,0,1,Returning_Visitor
0,0,0,14,272.1666667,0,3,Returning_Visitor
3,424,0,3,61.5,0,4,New_Visitor
0,0,0,7,295,0,1,Returning_Visitor
0,0,0,3,0,0,1,Returning_Visitor
0,0,0,26,668.5,0,3,Returning_Visitor
0,0,0,2,12,0,3,Returning_Visitor
0,0,0,7,1803.666667,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,23,836.5,0,3,Returning_Visitor
0,0,0,8,719.2,0,3,Returning_Visitor
7,66,0,6,146.5,0,1,New_Visitor
0,0,0,32,2632.7,0,1,Returning_Visitor
8,403,0,52,1616.54816,0,1,Returning_Visitor
1,38.5,0,6,197.75,0,2,New_Visitor
0,0,0,2,11,0,1,Returning_Visitor
11,494.5333333,0,33,2070.616667,9.581162201,1,Returning_Visitor
10,225.45,0,60,1449.608333,0,4,Returning_Visitor
2,28,0,9,163.375,0,3,New_Visitor
1,57.5,0,22,353.1527778,0,1,New_Visitor
0,0,0,32,791.9166667,0,4,Returning_Visitor
0,0,0,21,1088.866667,16.1585582,1,Returning_Visitor
3,265.75,0,8,168.75,0,1,New_Visitor
0,0,0,8,181,0,4,Returning_Visitor
0,0,0,10,198.75,0,3,Returning_Visitor
0,0,0,18,1659.25,0,4,Returning_Visitor
1,235,0,3,127.6,0,1,New_Visitor
0,0,0,1,0,0,1,New_Visitor
0,0,0,5,375,0,3,Returning_Visitor
0,0,0,58,2021.320833,0,1,Returning_Visitor
0,0,0,3,20,0,3,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,68,2614.209722,0,1,Returning_Visitor
0,0,0,17,308.25,0,1,Returning_Visitor
0,0,0,3,0,0,2,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,6,93,0,3,Returning_Visitor
0,0,0,8,480,14.1374752,2,New_Visitor
0,0,0,13,129.5,0,3,Returning_Visitor
1,0,10,69,1310.636905,0,1,Returning_Visitor
4,184.4583333,8.166666667,44,1398.390775,10.57361945,3,Returning_Visitor
0,0,0,35,2381.097222,0,1,Returning_Visitor
3,54.5,0,6,148.75,0,1,Returning_Visitor
0,0,0,0,0,0,4,Returning_Visitor
0,0,28.75,82,2375.114286,0,1,Returning_Visitor
0,0,0,14,1404.75,0,1,New_Visitor
3,875,0,34,780.7916667,0,3,Returning_Visitor
6,104.5,0,11,1206.75,0,4,New_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,23,480.9166667,0,1,Returning_Visitor
0,0,0,5,77.5,0,4,Returning_Visitor
2,64.5,0,52,2120.630952,0,1,Returning_Visitor
3,84.25,0,52,1725.966667,0,1,New_Visitor
1,0,0,58,1200.5,17.98756852,3,Returning_Visitor
0,0,0,23,2225.288889,0,4,Returning_Visitor
0,0,0,2,0,0,2,Returning_Visitor
0,0,6,7,162.625,0,1,Returning_Visitor
0,0,0,12,442.5,0,1,New_Visitor
0,0,0,4,185,0,1,Returning_Visitor
4,142.5,0,56,1885.33744,5.04016763,3,Returning_Visitor
9,965.5,0,30,1895.133333,0,3,Returning_Visitor
1,22,39,80,1903.081639,0,1,Returning_Visitor
0,0,0,42,2872.125,0,1,Returning_Visitor
2,140.5,0,10,431.5,0,2,Returning_Visitor
0,0,0,4,105.5,0,2,Returning_Visitor
3,106.5,49.5,29,1433.634921,0,4,Returning_Visitor
0,0,0,23,709.75,0,1,Returning_Visitor
7,218.6666667,0,5,145.6666667,0,1,Returning_Visitor
6,115.5833333,0,30,1076.958333,10.3889438,4,Returning_Visitor
0,0,0,6,1038,0,1,Returning_Visitor
0,0,0,12,337,19.37005896,4,Returning_Visitor
0,0,0,30,1029.583333,0,1,Returning_Visitor
0,0,0,12,1437.75,0,3,Returning_Visitor
1,0,0,8,534.875,0,1,Returning_Visitor
0,0,0,26,1435.375,20.79483821,4,Returning_Visitor
0,0,0,37,638.25,0,4,Returning_Visitor
5,48.97619048,65,40,1159.5671,12.48912129,4,Returning_Visitor
0,0,0,10,80.5,0,1,Returning_Visitor
0,0,0,2,27.5,0,1,Returning_Visitor
0,0,0,9,258.2916667,0,3,Returning_Visitor
0,0,0,8,101.8333333,0,3,Returning_Visitor
8,222.75,15.75,61,1749.842262,0,1,Returning_Visitor
9,230.6666667,0,66,2178.85,11.73221807,3,Returning_Visitor
11,167.4061355,0,49,1512.574405,0,3,New_Visitor
0,0,36.5,41,1383.661111,0,1,Returning_Visitor
0,0,0,12,466.125,0,1,Returning_Visitor
0,0,0,25,711.1666667,0,2,Returning_Visitor
0,0,0,53,2051.466667,0,1,Returning_Visitor
3,60.25,0,8,131.5833333,0,1,New_Visitor
2,69.5,0,21,308.4583333,0,1,Returning_Visitor
2,15,0,1,8,0,1,Returning_Visitor
0,0,0,22,282.0833333,0,4,Returning_Visitor
3,136,0,39,1426.583333,3.941736143,4,Returning_Visitor
5,110.75,0,11,146.75,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,4,10,0,1,Returning_Visitor
0,0,0,21,864.4583333,0,1,New_Visitor
0,0,0,4,66.5,0,1,Returning_Visitor
1,4,0,8,492.25,0,1,New_Visitor
0,0,0,27,799.375,0,2,Returning_Visitor
1,140.5,0,19,1475.166667,16.9796231,2,Returning_Visitor
0,0,0,2,20,0,1,Returning_Visitor
1,139.5,0,18,816.8333333,0,3,New_Visitor
0,0,0,24,743.75,0,2,New_Visitor
2,41.5,57.5,19,2689.625,0,3,Returning_Visitor
0,0,65.5,4,71.5,0,1,Returning_Visitor
2,67.5,0,7,393.5,0,1,New_Visitor
0,0,0,3,0,0,4,Returning_Visitor
0,0,0,7,162.25,0,3,Returning_Visitor
0,0,0,1,0,0,4,Other
0,0,0,35,584.3083333,0,3,Returning_Visitor
0,0,0,18,559,0,4,Returning_Visitor
0,0,0,10,305,0,1,Returning_Visitor
0,0,0,6,97.5,0,3,Returning_Visitor
1,88,0,22,516.8333333,0,3,Returning_Visitor
2,29.75,0,33,689.202381,0,2,Returning_Visitor
9,497.1666667,0,20,1170.166667,0,3,Returning_Visitor
1,27.5,17,1,10,0,1,New_Visitor
4,93.75,0,70,2161.388889,0,1,Returning_Visitor
1,43.5,0,79,2006.834416,0,1,Returning_Visitor
4,140.475,0,48,1252.561414,0,1,Returning_Visitor
0,0,0,4,478.0333333,0,3,Returning_Visitor
0,0,0,2,22,0,3,Returning_Visitor
8,162.5,0,9,156.5,0,4,New_Visitor
0,0,0,1,0,0,3,Returning_Visitor
3,179,0,15,432.75,0,1,New_Visitor
0,0,27,40,735.5151515,0,3,Returning_Visitor
3,68.28571429,0,26,741.0555556,13.24667166,4,Returning_Visitor
2,58.25,47.75,24,833.1666667,0,1,Returning_Visitor
0,0,0,2,87,0,4,Returning_Visitor
0,0,0,3,136.5,0,4,Other
0,0,0,17,212.25,0,1,Returning_Visitor
1,3,0,10,577.1666667,0,3,Returning_Visitor
7,51.5,0,59,1954.754167,0,3,Returning_Visitor
6,184.2727273,0,32,1427.689394,13.49031898,1,Returning_Visitor
11,570.25,0,39,1728.25,22.42576795,1,Returning_Visitor
0,0,0,4,156.5,0,1,New_Visitor
1,21,0,31,1998.25,0,1,Returning_Visitor
0,0,0,16,576.3,0,1,Returning_Visitor
0,0,0,33,1035.083333,0,1,Returning_Visitor
1,63.5,0,10,552.3333333,0,4,Returning_Visitor
0,0,0,23,901.2666667,0,1,New_Visitor
0,0,0,10,158.75,0,1,Returning_Visitor
0,0,0,58,1599.5,0,1,Returning_Visitor
1,13,37.5,32,675.6666667,0,1,Returning_Visitor
1,55.5,0,8,158.25,0,3,Returning_Visitor
2,53.5,0,13,287.3333333,0,1,New_Visitor
0,0,0,6,253.5833333,0,1,Returning_Visitor
0,0,0,49,1768.980303,9.0847678,4,Returning_Visitor
4,302,0,29,675.375,0,1,Returning_Visitor
1,0,0,56,2627.756494,0,1,Returning_Visitor
0,0,0,14,244.75,0,1,Returning_Visitor
10,790.9,0,54,2702.390385,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,1,0,0,2,Returning_Visitor
2,36.5,0,47,1073.31002,0,1,Returning_Visitor
1,56.5,41.5,87,2504.870761,0,1,Returning_Visitor
3,54.5,0,67,2891.744571,0,1,Returning_Visitor
1,65.5,0,2,99,0,1,New_Visitor
5,142.75,0,76,1523.57803,0,1,Returning_Visitor
0,0,0,15,729,0,1,New_Visitor
0,0,21,17,190.7083333,0,1,Returning_Visitor
0,0,0,15,1506.916667,0,2,Returning_Visitor
0,0,0,4,60.5,0,1,Returning_Visitor
2,51.5,99.5,15,771.875,15.39534668,3,Returning_Visitor
9,178.5,0,10,558,0,1,Returning_Visitor
1,8,0,34,709.3333333,0,1,Returning_Visitor
0,0,82.5,22,1087.986111,0,3,Returning_Visitor
0,0,0,11,188.4583333,0,1,New_Visitor
6,315.1666667,85,10,402.8055556,0,2,New_Visitor
0,0,0,32,2787.75,0,1,New_Visitor
0,0,59.5,37,925.6666667,0,4,Returning_Visitor
0,0,0,2,15,0,1,Returning_Visitor
0,0,0,5,184,0,4,Returning_Visitor
0,0,0,20,1245.57619,0,1,Returning_Visitor
11,504.2833333,0,58,2451.058466,0,1,Returning_Visitor
0,0,0,12,292.875,0,3,Returning_Visitor
0,0,0,37,2296.25,0,1,Returning_Visitor
0,0,0,21,476.8666667,0,1,Returning_Visitor
0,0,0,11,435.3333333,0,1,Returning_Visitor
0,0,0,13,597.625,0,1,Returning_Visitor
1,120.5,0,75,1677.805952,0,1,Returning_Visitor
9,387.75,0,64,980.5021994,9.581561053,3,Returning_Visitor
0,0,0,2,0,0,1,Returning_Visitor
0,0,0,24,1050.5,0,4,Returning_Visitor
4,55,0,2,13,0,4,New_Visitor
0,0,0,48,1053.952381,0,1,Returning_Visitor
0,0,0,40,1385.666667,0,1,Returning_Visitor
5,39,0,13,137,0,3,New_Visitor
0,0,0,7,88,0,3,Returning_Visitor
1,3,0,11,1046.666667,0,1,Returning_Visitor
0,0,0,20,526.5,0,2,Returning_Visitor
6,190.9231928,0,7,603.2565261,0,3,Returning_Visitor
0,0,0,4,67.75,0,1,Returning_Visitor
0,0,0,17,559.75,0,3,Returning_Visitor
0,0,0,2,8,0,1,Returning_Visitor
0,0,0,44,2807.164836,0,4,Returning_Visitor
0,0,0,85,2112.101515,0,1,Returning_Visitor
0,0,0,2,34.5,0,3,Returning_Visitor
12,209.375,0,43,2754.117424,13.68108942,3,Returning_Visitor
0,0,0,45,1682.25,0,4,Returning_Visitor
0,0,0,3,34,0,1,Returning_Visitor
0,0,0,1,0,0,1,Returning_Visitor
0,0,0,38,935,0,3,New_Visitor
0,0,0,14,208.9,0,4,Returning_Visitor
0,0,0,11,352.5,0,1,Returning_Visitor
0,0,0,6,285.5,18.1695357,1,New_Visitor
0,0,84.5,42,2762.408333,0,1,New_Visitor
5,199.125,0,9,430.6071429,0,1,Returning_Visitor
0,0,0,10,851.1666667,0,2,Returning_Visitor
0,0,0,11,205.7,18.85086521,1,New_Visitor
0,0,0,1,0,0,3,Returning_Visitor
1,21,19,39,754.3194444,0,1,Returning_Visitor
0,0,0,68,1806.166667,0,2,Returning_Visitor
0,0,0,25,674.9583333,0,4,Returning_Visitor
6,446.2380952,94,23,866.7071429,6.786958937,1,Returning_Visitor
0,0,0,7,72.25,0,4,Returning_Visitor
0,0,0,13,737.1666667,0,3,Returning_Visitor
2,13,0,19,637.4285714,13.1307834,1,Returning_Visitor
0,0,0,35,586.375,0,1,Returning_Visitor
5,123,12.25,26,934.15,0,3,Returning_Visitor
0,0,0,1,318.5,0,2,Returning_Visitor
0,0,0,21,304.5416667,0,3,Returning_Visitor
1,0,0,14,1125.875,0,1,Returning_Visitor
5,44,0,54,1391.733333,0,4,Returning_Visitor
0,0,0,7,113.25,0,4,Returning_Visitor
3,37.75,10,24,274.5,0,1,New_Visitor
0,0,0,20,2846.833333,0,3,Returning_Visitor
1,19.75,0,29,942.3958333,0,1,Returning_Visitor
1,33.5,0,15,710.25,0,1,New_Visitor
4,43.225,0,13,293.725,0,3,Returning_Visitor
4,77.5,0,17,678.25,0,1,Returning_Visitor
0,0,0,61,1636.466667,0,1,New_Visitor
0,0,0,7,99.75,0,1,New_Visitor
3,76.25,0,16,301.6666667,0,4,Returning_Visitor
0,0,0,56,2354.958333,0,3,New_Visitor
4,296.75,0,10,183.7083333,0,3,Returning_Visitor
0,0,0,21,1598.25,0,4,Returning_Visitor
0,0,0,10,385,0,3,New_Visitor
0,0,0,2,180.1470588,0,3,Returning_Visitor
8,171.75,0,32,486.6666667,0,1,New_Visitor
5,218.8333333,54,28,1430.854167,9.509492485,1,Returning_Visitor
0,0,0,10,357.5555556,0,3,New_Visitor
0,0,0,5,41.66666667,0,4,New_Visitor
0,0,0,15,263.25,0,3,Returning_Visitor
12,394.1,0,30,917.25,0,1,New_Visitor
