Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,Browser,Region
6,407.25,4,67.5,14,195.4166667,0,0.030434783,2,8
0,0,0,0,21,1535,0.01,0.048333333,2,7
1,40.5,0,0,7,170,0,0.016666667,4,1
0,0,0,0,4,53.625,0,0.05,2,1
2,77.5,1,17,46,1066.566667,0.004255319,0.019148936,2,4
5,135.5,0,0,86,2106.894048,0.002325581,0.008914729,2,3
9,179.275,0,0,101,5276.594444,0,0.005545073,2,6
3,36,2,763,9,163.5,0,0.014285714,2,1
0,0,0,0,1,0,0.2,0.2,2,1
0,0,0,0,18,849.5416667,0,0.00875,1,1
11,1443.1,5,205,225,9595.649629,0.00455693,0.012050716,2,4
0,0,2,105,194,6460.192638,0.003760684,0.017284446,2,3
2,23,0,0,39,1828.966667,0.005128205,0.02008547,1,1
15,543.3549065,7,243.2833333,169,6920.973243,0.005268892,0.016769542,1,3
3,104,0,0,34,2991.319444,0.005555556,0.026111111,2,4
0,0,0,0,6,78.75,0.033333333,0.066666667,2,9
8,235.1861702,2,138.5,71,2512.51742,0.006349206,0.025572609,2,1
0,0,0,0,11,335,0.036363636,0.060606061,2,1
0,0,0,0,32,1297.75,0,0.0075,2,3
3,115,0,0,6,132.75,0,0.022222222,1,7
6,65.41666667,0,0,29,1904.541667,0.004848485,0.026060606,1,2
0,0,0,0,7,270.75,0,0.057142857,1,4
5,346.25,0,0,3,1692.25,0,0.014285714,2,9
2,86.2,0,0,48,2259.736508,0.004166667,0.010138889,1,7
0,0,0,0,75,1775.241667,0.001333333,0.019428571,6,5
0,0,0,0,10,664.5,0,0.04,2,8
0,0,3,1830.5,81,5000.739116,0.003294118,0.020433155,2,3
0,0,0,0,2,69.5,0,0.1,5,9
0,0,0,0,2,0,0.2,0.2,2,5
0,0,0,0,57,2716.666667,0,0.005263158,2,2
6,179.75,2,8,64,1876.333333,0.007246377,0.014251208,5,9
0,0,0,0,8,95,0.025,0.058333333,4,7
1,9,0,0,37,2368.111111,0.030555556,0.053240741,1,8
0,0,0,0,11,229.9166667,0.018181818,0.040909091,2,4
0,0,0,0,22,903.1634615,0.009090909,0.015757576,2,6
6,197.25,0,0,51,3296.940476,0,0.008595388,1,1
0,0,0,0,14,238.6666667,0,0.003846154,2,5
0,0,2,19,65,2163.132326,0,0.011780384,2,8
6,151.7,0,0,34,799.327381,0.017647059,0.023340336,2,1
0,0,0,0,8,122.75,0,0.028571429,2,1
0,0,0,0,62,2787.678571,0.003225806,0.015591398,2,1
1,54.5,0,0,26,531.5,0.007692308,0.023076923,2,3
0,0,0,0,10,165,0.03,0.046666667,1,1
0,0,0,0,43,898.2388889,0.007317073,0.031707317,4,1
1,8,0,0,10,109.1944444,0.04,0.06,1,7
0,0,0,0,3,15,0.066666667,0.133333333,2,1
5,231.75,0,0,30,805.7833333,0,0.0203125,2,4
1,19,1,11,11,66.83333333,0,0.019230769,2,1
0,0,0,0,1,0,0.2,0.2,1,3
3,52.16666667,3,110.75,65,2019.769468,0.002941176,0.017081105,1,6
10,163.6333333,1,294,80,1979.3,0.002325581,0.024224806,1,2
0,0,0,0,28,1425.583333,0.014814815,0.026984127,4,4
4,95.75,12,886.25,154,7838.556598,0.00376506,0.014926307,2,6
0,0,0,0,1,0,0.2,0.2,1,3
17,218.741707,4,808.5,74,3591.744196,0.019767442,0.015609868,2,1
0,0,0,0,11,555.625,0.018181818,0.054545455,2,1
0,0,0,0,2,242.5,0,0.05,13,9
10,318.6410256,9,991.25,216,7761.034859,0.007542901,0.022135148,6,2
7,78.35714286,3,210.6666667,309,12158.19639,0.007586207,0.025532176,2,1
6,143,0,0,32,2289.1,0,0.001015625,2,9
0,0,0,0,7,42,0.057142857,0.085714286,4,6
0,0,0,0,3,138,0.1,0.111111111,1,1
0,0,0,0,1,0,0.2,0.2,1,1
1,36,1,74,98,7712.375,0,0.012431818,10,4
0,0,0,0,9,436,0,0.025,2,2
7,241.8611111,3,228,154,4755.224054,0.009808489,0.029142563,2,2
0,0,0,0,12,465.25,0,0.016666667,2,6
0,0,0,0,19,1210.1,0,0.005555556,1,3
0,0,0,0,14,313.0178571,0,0.016071429,2,4
1,34.5,0,0,22,279.8333333,0.008695652,0.013043478,2,1
0,0,1,141.5,43,3044.047222,0,0.004545455,4,1
0,0,0,0,30,946.5952381,0.013333333,0.031333333,2,1
2,112.25,0,0,9,97.41666667,0.018181818,0.036363636,2,3
1,60.5,0,0,31,1574.375,0,0.022580645,2,3
2,121,0,0,28,1830.583333,0.015555556,0.015740741,1,6
5,179.875,0,0,47,1011.319444,0.019607843,0.046744236,2,2
0,0,0,0,16,385.5,0,0.0125,2,4
1,0,0,0,17,669.4833333,0.038888889,0.057407407,2,2
0,0,0,0,21,795.3611111,0.041269841,0.058571429,2,1
9,71.2,2,72.125,23,1061.816667,0,0.022916667,2,9
8,111,0,0,32,1206.833333,0.005263158,0.014473684,2,1
13,110.7583333,1,3,34,858.9464286,0,0.011627907,2,5
0,0,3,103.5,30,1093.175,0.0125,0.028125,2,1
0,0,0,0,1,0,0.2,0.2,2,7
1,0,1,13.83333333,65,3174.088455,0.017014925,0.040540739,2,2
0,0,1,0,7,228,0,0.025,1,6
5,286.4642857,1,29.5,64,2058.604545,0.008955224,0.009549977,2,3
7,111,2,5,131,5396.264881,0.003928571,0.013640873,1,1
1,284,0,0,18,2014.416667,0.0025,0.034166667,1,3
0,0,0,0,41,1837.204167,0.027642276,0.066547107,2,1
0,0,0,0,38,1326.430556,0.005263158,0.016666667,1,1
0,0,0,0,39,2558.5,0,0.010810811,2,2
0,0,0,0,1,0,0.2,0.2,13,9
4,115.0833333,1,3,16,930.5,0,0.021428571,2,6
0,0,0,0,1,0,0.2,0.2,1,1
3,50.5,0,0,2,37.5,0,0.04,2,1
3,142.5,0,0,48,1052.255952,0.004347826,0.013043478,8,6
2,48.1875,4,121.5,51,1792.814481,0.003571429,0.01186886,2,1
0,0,0,0,63,3301.222222,0.006451613,0.03016129,1,3
4,75,2,312,98,1887.232143,0.002040816,0.025068027,2,8
0,0,0,0,6,111.75,0,0.066666667,2,1
5,115.375,0,0,20,473.5,0.026111111,0.028996212,2,1
0,0,0,0,3,578,0,0.066666667,1,1
0,0,0,0,5,251,0.04,0.08,1,1
0,0,0,0,13,217.9166667,0.015384615,0.035897436,2,1
12,196.8571429,0,0,59,1533.025834,0.00721393,0.0322986,2,1
0,0,0,0,37,582.2666667,0,0.021959459,2,5
0,0,0,0,200,6867.193847,0.006408856,0.024587384,2,1
2,79,0,0,47,1366.058333,0.008510638,0.034751773,2,1
6,69.125,2,13,227,6854.604365,0.005701754,0.020960781,2,1
0,0,0,0,7,305.5,0,0.028571429,2,1
0,0,0,0,28,859.3333333,0,0.007407407,1,6
2,334.25,4,92.16666667,2,70.75,0,0.00952381,1,3
2,19,0,0,4,88,0,0.02,1,1
0,0,0,0,6,192.875,0,0.016666667,13,9
0,0,1,33.75,72,1460.908333,0,0.014851055,1,1
0,0,0,0,36,2070.325,0.008333333,0.030925926,1,1
1,107,5,143.75,2,17,0.025,0.05,2,3
0,0,1,0,2,0,0.2,0.2,1,1
0,0,0,0,6,551.5,0.033333333,0.077777778,2,4
0,0,0,0,19,295.8333333,0,0.010526316,2,2
0,0,0,0,3,181,0.066666667,0.1,2,3
2,452.5,0,0,18,762.2380952,0,0.002352941,1,6
0,0,0,0,1,0,0.2,0.2,2,2
1,19,0,0,4,296.9166667,0.04,0.04,2,1
0,0,0,0,2,9,0,0.066666667,2,8
0,0,0,0,84,2197.780952,0.01031746,0.014779942,1,3
4,26,0,0,235,10046.80771,0.007670851,0.022527689,2,1
3,19,1,106,17,475.6666667,0,0.023582766,10,3
0,0,0,0,1,11,0,0.1,1,3
0,0,0,0,5,54.5,0,0.04,5,1
9,126.2631579,2,50.83333333,59,2004.371491,0.008695652,0.030961792,2,6
4,55.75,0,0,74,3817.203846,0,0.020533333,2,1
0,0,0,0,58,3178.5,0,0.015789474,2,9
3,22,2,69.5,30,1671.583333,0,0.019354839,2,1
0,0,0,0,13,1985,0.016666667,0.05,1,7
1,6,0,0,15,762,0,0.014285714,13,9
9,739.125,0,0,19,1655.190476,0,0.022666667,1,7
0,0,0,0,33,1412.316667,0.012121212,0.051717172,5,3
0,0,0,0,8,29.16666667,0,0.1,2,3
0,0,0,0,16,306.5,0,0.015625,1,4
0,0,0,0,54,3978.245833,0.003846154,0.024807692,2,6
0,0,0,0,7,103.5,0,0.057142857,2,2
0,0,0,0,4,47,0,0.05,2,3
0,0,0,0,6,38.5,0.066666667,0.1,10,7
11,334.1666667,2,34,140,4817.369546,0.002684564,0.009552573,2,9
0,0,0,0,28,447,0,0.033333333,2,7
0,0,0,0,1,0,0.2,0.2,1,4
0,0,0,0,16,829.0833333,0,0.0125,4,1
9,307.360119,4,77.91666667,95,2989.780952,0.005882353,0.014513583,2,4
0,0,0,0,1,0,0,0.2,2,4
0,0,0,0,1,0,0.2,0.2,2,1
11,631.4166667,5,1037.15,501,21672.24425,0.003964723,0.014292461,2,1
0,0,0,0,21,371,0,0.00952381,2,1
0,0,2,45.75,42,1931.630952,0,0.008333333,1,6
7,32.64285714,3,189,224,6095.481945,0.002623688,0.016400421,2,1
7,184.9333333,4,277.5,70,3993.135714,0.006,0.014539683,2,1
4,62.66666667,0,0,82,1805.277375,0,0.023295607,1,2
0,0,0,0,3,0,0.2,0.2,2,1
0,0,0,0,1,0,0.2,0.2,1,1
4,55.575,0,0,4,42.575,0,0.011428571,1,1
0,0,0,0,3,30,0,0.033333333,1,3
0,0,0,0,23,566.8,0,0.007971014,2,1
0,0,0,0,22,2189.5,0.00952381,0.028571429,2,1
0,0,1,39.5,97,2811.47807,0.002749141,0.015832106,5,6
5,107,0,0,34,777.2125,0,0.013513514,2,1
0,0,0,0,22,876.25,0,0.004761905,2,2
0,0,0,0,3,75.5,0,0.066666667,2,4
0,0,0,0,21,1077.25,0.019047619,0.047619048,2,1
4,104.25,0,0,38,1429.875,0,0.022807018,2,1
1,9,0,0,15,688.1833333,0,0.011904762,1,3
0,0,0,0,42,1022.384615,0.014634146,0.031939605,1,2
0,0,0,0,1,0,0.2,0.2,1,3
9,227.6,0,0,54,1935.06131,0.006557377,0.022222222,2,1
0,0,0,0,7,354.5,0.028571429,0.04,2,4
2,67.75,0,0,11,417.9892857,0.016666667,0.043148148,2,1
11,554.75,0,0,34,1466.088462,0.007407407,0.024345679,1,3
0,0,0,0,111,3971.515278,0.009009009,0.024725635,2,1
0,0,0,0,11,124.2166667,0,0.075757576,1,3
8,256.5,1,0,57,1319.366667,0.006774194,0.032699169,2,3
0,0,0,0,2,0,0.2,0.2,2,9
0,0,2,861,12,2250.35,0.014285714,0.030952381,1,3
0,0,0,0,1,0,0.2,0.2,8,8
2,3,2,63.5,118,5250.891667,0.001626016,0.014905149,2,1
0,0,0,0,72,2494.8171,0.002777778,0.013842593,2,1
5,249.8,2,50,229,8866.167386,0.007143733,0.024304152,2,1
0,0,0,0,8,219,0,0.025,5,3
0,0,0,0,3,0,0.2,0.2,2,5
0,0,0,0,6,143.5,0,0.016666667,1,8
0,0,0,0,21,1050.25,0,0.028571429,2,6
0,0,0,0,27,520,0,0.003703704,2,3
6,201,0,0,84,3646.083333,0.006896552,0.016803503,2,4
0,0,0,0,8,141.6666667,0.04375,0.02875,2,1
0,0,0,0,11,577.75,0.018181818,0.033333333,2,1
3,89,0,0,26,655.5357143,0,0.0375,2,4
10,149.013357,2,138,78,2207.366936,0.002380952,0.012458392,2,1
4,113.25,0,0,91,1746.108683,0,0.00428729,2,8
4,562,0,0,22,1945.5,0,0.008333333,2,1
10,305.905303,1,89.95454545,101,6038.244769,0.001904762,0.019112158,4,3
8,203.9166667,4,114.75,118,3903.167094,0.004098361,0.012520167,2,1
1,7.625,0,0,21,1104.9,0,0.014603175,2,1
1,4,0,0,48,1199.160606,0,0.00070922,2,1
13,1230.333333,7,286.0833333,68,3147.245589,0.013684211,0.026801619,1,1
0,0,0,0,34,1401.458333,0,0.023529412,2,9
0,0,0,0,33,2861.966667,0,0.034375,2,9
0,0,0,0,10,379.0833333,0,0.0125,12,1
0,0,0,0,16,283.75,0.0125,0.025,2,1
6,129.0208333,0,0,56,755.4178922,0.001724138,0.015842912,1,1
1,5,1,70.5,125,3507.010877,0.005645161,0.013874153,1,4
0,0,0,0,17,364.5416667,0,0.041666667,2,8
4,45.75,0,0,18,1273.083333,0,0.031818182,1,1
9,189.1098485,3,39,73,3059.013889,0.012345679,0.024897119,2,3
3,156.5,0,0,9,143,0,0.005555556,1,1
0,0,0,0,13,255.0833333,0,0.015384615,2,8
0,0,0,0,56,2749.15,0.000595238,0.023809524,2,1
6,89.0625,2,888,275,9139.496696,0.00625,0.018539498,2,1
0,0,0,0,49,938.0416667,0.00375,0.010664683,1,7
3,20.5,0,0,38,1806.558333,0.005128205,0.026495726,2,6
0,0,0,0,3,58.5,0,0.066666667,4,1
1,0,0,0,45,1296,0,0.013333333,5,2
4,79.25,5,500.8,39,1080.875,0.010638298,0.024964539,5,1
3,155.6078431,1,14,108,2942.021588,0.00025974,0.013002525,1,2
5,175.9166667,0,0,12,276.25,0.013333333,0.046666667,2,1
7,634.2666667,3,89.5,54,2864.633333,0.012295082,0.024020297,2,3
2,49.25,2,17,77,4130.937879,0.011219512,0.029260777,1,1
1,16,0,0,77,3586.833333,0,0.012575758,2,1
0,0,0,0,2,0,0.2,0.2,2,9
1,14,0,0,11,227.25,0.018181818,0.018181818,1,3
0,0,0,0,3,52.5,0,0.083333333,1,9
0,0,0,0,1,0,0.2,0.2,6,1
10,214.6214286,1,114,36,673.6380952,0.019379845,0.032443035,1,1
0,0,0,0,5,975.5,0.08,0.1,2,3
10,137.5,1,32.5,145,6165.878774,0.001333333,0.020769697,2,6
0,0,0,0,44,1502.291667,0.004545455,0.027272727,2,1
6,237.5,3,347.5,22,740.5,0.008,0.02,2,1
0,0,0,0,9,134.75,0.083333333,0.124444444,1,2
0,0,2,162.5,49,572.061039,0.004,0.027944444,2,1
6,62.75,0,0,46,1098.524802,0.007083333,0.016529882,1,4
8,964.25,6,182.1666667,134,5889.730504,0.028910577,0.053431066,2,1
2,131.5,2,99,96,3541.324493,0.010550214,0.020522711,2,1
0,0,0,0,1,0,0.2,0.2,2,4
2,19,0,0,11,658.9166667,0,0.015384615,2,1
0,0,0,0,17,2641.416667,0.017647059,0.04,2,4
0,0,0,0,12,364.75,0.025,0.025,6,3
0,0,0,0,100,2781.125,0.012,0.037666667,6,3
3,27,0,0,2,16,0,0.05,2,2
0,0,4,115.8,95,2500.128052,0.005342081,0.011832634,1,3
7,152.6964286,2,13,13,200.25,0.02,0.03,2,7
0,0,0,0,2,19,0,0.1,1,1
18,1012.5,6,114.3333333,106,3163.096825,0.011664747,0.021393867,2,6
4,46.04166667,4,93.41666667,75,6057.928961,0.01042524,0.019667423,2,1
2,17,0,0,30,1448.928571,0.043851852,0.069954545,2,1
2,105.5,1,437.5,55,1984.025,0,0.003486395,2,4
4,54.5,0,0,3,21,0,0.033333333,1,2
1,44.5,0,0,31,739.6666667,0.01,0.052222222,8,3
3,59.5,0,0,6,159,0,0.00625,2,8
0,0,0,0,1,56.5,0,0.1,2,3
1,5,0,0,37,2235.828084,0,0.010810811,5,7
23,322.9416667,0,0,62,3142.941176,0.003037975,0.019685462,2,1
0,0,0,0,11,1289.333333,0,0.022222222,1,6
2,34.25,0,0,55,3227.483333,0.003636364,0.016363636,2,3
1,6,0,0,14,1183,0,0.004761905,2,6
11,151.525,6,435.25,72,5251.382738,0,0.009969093,2,4
0,0,0,0,21,685.1744048,0.028571429,0.043174603,1,8
1,22,0,0,29,2209.75,0,0.035057471,2,8
0,0,0,0,8,1102.5,0.04,0.090625,1,6
0,0,1,20,48,1686.354994,0.020408163,0.033747213,2,1
0,0,0,0,8,704.1666667,0.0125,0.035416667,2,1
1,5,0,0,30,1240.65,0,0.017708333,2,6
1,103,0,0,20,1140.666667,0,0.005,2,3
4,21,0,0,7,56.25,0.033333333,0.066666667,2,1
3,44,0,0,15,310.25,0.0125,0.0125,2,3
0,0,0,0,3,53,0.066666667,0.088888889,1,3
2,12,0,0,8,91.25,0,0.02,2,6
0,0,0,0,7,136.75,0,0.038095238,2,9
3,116.5,0,0,15,320.25,0,0.005882353,1,4
1,67.5,1,0,11,816.5,0,0.016666667,1,6
0,0,0,0,95,3208.208333,0.00212766,0.010851064,2,1
0,0,0,0,5,109.25,0,0.08,10,1
6,169.7916667,0,0,32,1547.625,0,0.013157895,2,1
0,0,0,0,3,139,0,0.066666667,10,1
6,113.25,2,19,23,2049.75,0.022222222,0.033333333,1,2
22,474.4764124,3,167.1428571,92,2324.820965,0.014613095,0.020072361,2,2
0,0,0,0,2,17,0,0.1,1,1
10,263.3583333,0,0,69,3416.279167,0.012004662,0.019056732,2,1
0,0,0,0,13,1245.25,0,0.015384615,2,1
8,440.4615385,1,0,89,3236.865632,0.012544803,0.027526998,1,1
1,42,0,0,19,682.1333333,0,0.021666667,1,4
3,80.625,1,54,11,314.25,0.037333333,0.042857143,2,2
1,5,0,0,58,2492.22402,0.008939014,0.025864237,2,1
6,93.5,0,0,35,1197.93254,0,0.02029036,2,7
0,0,0,0,48,3972,0,0.020991254,2,1
6,48.625,0,0,14,211.4702381,0.001190476,0.039520717,2,6
9,866.4280303,1,691,36,1617.612554,0.010869565,0.025668172,1,1
4,234.1666667,0,0,24,1589.583333,0,0.007692308,2,2
8,459.3333333,0,0,25,2408.815476,0,0.008333333,2,7
0,0,0,0,8,120.5,0.05,0.1125,2,1
0,0,0,0,13,226,0,0.023076923,2,9
0,0,1,9,48,1512.75,0.004081633,0.033469388,2,1
0,0,0,0,21,591.9,0.03015873,0.057142857,2,1
0,0,0,0,13,514.4166667,0,0.023992674,2,1
0,0,0,0,19,771.75,0.021052632,0.061403509,2,3
15,572.5833333,2,37.5,318,13717.40205,0.004176829,0.015642808,2,1
0,0,2,13.5,38,531.0369048,0,0.027916667,2,1
8,171.75,2,16,49,1494.083333,0.001257862,0.028773585,2,1
3,46,0,0,59,3478.75,0,0.013559322,10,3
0,0,0,0,4,18,0,0.075,2,2
0,0,0,0,10,677.6666667,0,0.022222222,1,3
3,63.5,0,0,94,4620.088889,0.002150538,0.010752688,2,1
0,0,0,0,4,27.5,0.1,0.15,2,1
7,53.75,5,199,77,2194.490404,0,0.010341365,2,2
0,0,0,0,8,650.25,0,0.025,2,1
0,0,0,0,3,54.5,0,0.066666667,5,2
0,0,0,0,3,402,0,0.066666667,2,3
0,0,0,0,6,44.33333333,0.025,0.094444444,1,1
3,66.375,0,0,85,3344.958929,0.002325581,0.012754534,2,4
0,0,0,0,6,306.25,0.053571429,0.052592593,2,1
1,32.75,0,0,24,553.8333333,0,0.024,2,1
0,0,0,0,10,273.75,0.02,0.053333333,1,2
0,0,0,0,3,79.5,0,0.066666667,1,3
3,96,0,0,12,175.175,0.02,0.031111111,2,8
0,0,0,0,27,892.9679487,0.014814815,0.022751323,2,3
8,152,0,0,4,72.5,0,0.00952381,2,1
0,0,0,0,9,668,0,0.022222222,4,9
0,0,0,0,6,269.25,0,0.008333333,2,1
0,0,0,0,11,332.2916667,0,0.009090909,2,2
4,178.1666667,4,162.6666667,4,214.8333333,0,0.018181818,2,2
13,301.5616883,1,14,55,3328.903752,0.007936508,0.014212018,1,1
0,0,0,0,5,89.5,0.04,0.053333333,1,3
0,0,0,0,15,734.25,0,0.015384615,2,9
3,57,0,0,42,3556.516667,0,0.00968254,4,3
3,34.25,2,17,60,2335.125,0.0015625,0.01875,2,1
2,7,0,0,20,454.9166667,0.009090909,0.025757576,2,1
8,164.625,0,0,43,1110.579167,0.002083333,0.010671296,2,3
6,331.25,3,365.25,6,267,0,0.021428571,2,7
0,0,0,0,28,950.8166667,0.032183908,0.046360153,2,1
11,286.9333333,0,0,119,7609.82065,0.0032,0.015231111,2,3
1,13.75,0,0,32,855.5416667,0.000840336,0.027058824,2,2
2,42.4,0,0,24,2095.819048,0.025,0.041319444,2,3
1,46.5,2,418.5,88,2085.972565,0,0.006273946,2,1
6,133.3333333,1,398,129,4653.190245,0.015662578,0.025219763,2,1
0,0,0,0,37,1156.416667,0,0.011111111,1,9
0,0,0,0,5,46.75,0,0.04,1,3
7,198.2585034,4,492.9,81,2237.757205,0.007231405,0.018203638,2,3
5,73.125,2,53.5,200,6671.290144,0.003458896,0.012152531,2,4
1,76.75,0,0,33,1356.458333,0,0.020833333,2,1
1,25.5,0,0,0,0,0,0.066666667,1,8
0,0,0,0,2,0,0.2,0.2,7,3
6,358.0833333,1,18,93,3422.525,0.020408163,0.039301175,4,2
0,0,0,0,76,1777.520455,0.008,0.025492063,2,1
0,0,0,0,9,191.5625,0,0.024691358,3,1
0,0,0,0,13,221.5,0,0.020512821,2,1
3,31.1,0,0,11,975.2893939,0,0.062414966,5,1
1,27.33333333,0,0,3,20,0.028571429,0.085714286,1,4
0,0,0,0,11,461,0.036363636,0.054545455,2,5
0,0,0,0,12,201.3333333,0.016666667,0.035714286,2,1
0,0,0,0,5,51,0,0.04,2,3
9,186.6730769,0,0,73,1606.30825,0.010295359,0.019108884,2,8
2,67.5,0,0,65,1828.733333,0.002985075,0.018017058,2,1
1,5,1,17.75,93,3009.042857,0.003617021,0.018145897,2,4
0,0,0,0,1,0,0.2,0.2,2,3
3,42.5,0,0,54,5972.416667,0.003508772,0.010526316,6,1
0,0,2,34,144,5485.017857,0.005517241,0.0165084,2,1
0,0,0,0,16,1773.25,0.04375,0.072916667,2,3
0,0,0,0,11,496,0.018181818,0.063636364,12,2
0,0,1,0,11,185.6666667,0.05,0.083333333,2,1
0,0,0,0,21,1461.833333,0.021052632,0.036842105,2,1
0,0,0,0,3,0,0.2,0.2,8,9
0,0,0,0,7,914.5,0,0.028571429,2,2
0,0,0,0,5,128,0,0.04,2,2
0,0,0,0,27,468.5416667,0.014814815,0.022222222,2,3
1,4,0,0,30,1409.53355,0,0.028,2,3
5,126.25,0,0,15,286.5166667,0.005263158,0.01754386,1,2
0,0,0,0,17,842.75,0,0.04,5,3
0,0,0,0,34,910.2333333,0,0.023529412,2,1
11,298.0820225,4,138.5,397,11940.0165,0.006959671,0.009804129,1,3
5,62,0,0,30,3815.166667,0,0.026200717,2,4
8,222.875,4,285.625,31,1622.883333,0.005405405,0.017488397,2,1
0,0,0,0,4,96.33333333,0.083333333,0.0875,1,2
6,131.75,0,0,32,789.4166667,0,0.00745098,1,1
0,0,0,0,8,221,0,0.025,2,1
0,0,0,0,48,1916.873737,0.017391304,0.050362319,2,5
3,182.6428571,3,119.375,64,2671.06994,0.000275482,0.017352092,5,6
0,0,0,0,51,6505.333333,0.036,0.050333333,2,6
4,571.25,1,0,11,470.9166667,0.015384615,0.061538462,1,1
0,0,0,0,20,565.6666667,0.015,0.026666667,4,6
2,67.5,0,0,11,294,0,0.009090909,1,3
0,0,0,0,15,278.2916667,0,0.017777778,2,9
3,103,2,58.5,94,2807.149729,0,0.002777778,2,7
3,88,0,0,7,64,0,0.022222222,2,1
9,509.8333333,2,23,27,1438.854167,0.020952381,0.043333333,1,3
2,90,1,47.5,40,1186.141667,0,0.013821138,10,3
0,0,0,0,3,70,0,0.066666667,1,2
4,226,0,0,81,4836.486905,0.002380952,0.010714286,2,1
9,283.25,0,0,38,1166.166667,0,0.004761905,1,9
4,99.125,0,0,38,876.3,0,0.0175,1,7
4,390.5,0,0,27,1285.583333,0,0.006896552,2,8
0,0,0,0,11,357.3333333,0,0.022222222,1,3
6,571.5,0,0,49,1196.25,0.007843137,0.018954248,2,3
0,0,0,0,5,94.8,0.07,0.057777778,2,7
2,133.5,0,0,4,454.3333333,0,0.025,2,1
0,0,0,0,33,777.1166667,0,0.015104167,2,6
0,0,0,0,2,84,0.15,0.166666667,2,6
13,278.1519608,1,46.5,150,5575.614608,7.27E-05,0.017155355,2,2
11,227.2272727,0,0,44,2038.052273,0.007719298,0.028421053,2,3
3,33,0,0,17,386.4166667,0,0.01,2,1
0,0,0,0,9,79.75,0,0.025,4,1
0,0,0,0,4,18,0.05,0.1,2,1
0,0,0,0,50,999.8333333,0,0.009,2,1
3,112.75,6,287.5,27,1491.5,0.013968254,0.021326007,1,1
0,0,0,0,2,35.5,0,0.1,6,1
0,0,0,0,8,444.6333333,0,0.025,4,1
0,0,0,0,5,93,0,0.04,2,1
0,0,2,248.5,121,4218.074847,0.009985097,0.026514442,2,1
1,10,0,0,9,700,0,0.011111111,2,9
2,115,0,0,97,1940.293452,0.01717251,0.032369194,1,3
4,55.25,0,0,27,705.5,0,0.007901235,1,9
6,91.75,0,0,11,380.6666667,0,0.005128205,2,1
15,2657.318056,13,1949.166667,343,29970.46597,0.005315857,0.02897116,2,1
3,37.5,0,0,18,607.5,0,0.010526316,2,3
0,0,0,0,9,53,0.066666667,0.111111111,5,3
0,0,0,0,6,112.7083333,0.04,0.023333333,2,6
10,274.25,5,247.75,61,2267.330952,0.002739726,0.005348989,2,1
0,0,0,0,12,252.75,0,0.016666667,2,7
0,0,0,0,27,857.1833333,0,0.017283951,2,9
0,0,1,15,103,3626.003223,0.00751634,0.035131628,1,4
0,0,0,0,7,512.25,0,0.014285714,2,1
0,0,0,0,1,0,0.2,0.2,4,7
4,196.5,3,72.5,245,7569.248612,0.007646236,0.016468484,2,1
16,427.0666667,3,111,122,3492.316304,0.006547137,0.015792367,1,1
12,214.05,0,0,33,536.3227273,0.007317073,0.015853659,1,1
2,92,2,59.5,39,2207.757143,0.009756098,0.023577236,2,1
6,86.58333333,2,160,41,1119.854167,0.004545455,0.012045455,2,9
9,65.16666667,0,0,123,5969.573168,0.001538462,0.013923077,1,1
6,218.6666667,0,0,24,1737,0.006896552,0.015172414,1,6
0,0,0,0,113,5178.531731,0.003896104,0.030191572,2,3
0,0,0,0,10,426.5,0,0.02,2,1
4,56.5,2,8,9,198.25,0.018181818,0.036363636,8,3
2,57.5,0,0,16,1226,0,0.0125,2,9
0,0,0,0,10,108.9166667,0.02,0.04,4,1
2,115.8888889,2,45.5,26,1198.024145,0.003888889,0.03,2,1
0,0,0,0,60,2606.779545,0.006666667,0.021944444,2,3
4,131,0,0,10,285.5,0.033333333,0.083333333,2,4
12,202.25,0,0,175,4877.122575,0.006906077,0.014774057,2,4
0,0,4,8,66,1514.83631,0.022887324,0.044913928,2,6
0,0,0,0,3,896.5,0,0.033333333,2,3
3,89.5,0,0,48,1572.2,0.017687075,0.0388854,2,1
2,30,1,0,24,567.25,0,0.011538462,5,1
0,0,0,0,159,5878.940603,0.008962264,0.018569755,2,1
0,0,0,0,25,314.6964286,0,0.015666667,2,3
0,0,0,0,31,445.625,0.019354839,0.030322581,2,2
4,302.5,0,0,15,257.1666667,0.05,0.04875,2,7
2,39.5,0,0,28,986.9333333,0.044166667,0.057,1,3
5,140.25,4,282,4,213.5,0,0.009090909,2,1
0,0,0,0,13,549.2,0.019230769,0.045421245,2,6
3,38.5,0,0,15,130.05,0.023529412,0.050980392,1,3
0,0,0,0,1,0,0.2,0.2,2,8
3,92.75,2,7,23,1347.9625,0.008333333,0.020833333,2,6
0,0,0,0,17,1040.1,0,0.013333333,2,5
12,295.9619048,1,0,45,2033.845238,0,0.007154088,2,9
3,115.5,0,0,55,1833.244643,0,0.008286252,2,6
0,0,0,0,8,138.375,0,0.025,2,1
0,0,0,0,24,445,0,0.033333333,2,3
4,207,0,0,31,1592.233333,0,0.011574074,2,4
0,0,1,10,88,2366.192105,0.01247191,0.030501264,4,7
2,47.5,0,0,23,472.4166667,0,0.032985131,1,1
0,0,0,0,30,1438,0,0.013793103,1,1
0,0,0,0,9,125.5,0.007407407,0.022222222,2,4
